Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,3837.5,3887.5,3825.0,3875.0,3081.721923828125,37379800
2020-01-03,3875.0,3912.5,3812.5,3862.5,3071.781005859375,70294600
2020-01-06,3825.0,3837.5,3762.5,3800.0,3022.075439453125,61892000
2020-01-07,3862.5,3862.5,3787.5,3800.0,3022.075439453125,70895600
2020-01-08,3775.0,3775.0,3687.5,3750.0,2982.3115234375,105080600
2020-01-09,3775.0,3862.5,3762.5,3850.0,3061.83984375,75587000
2020-01-10,3850.0,3862.5,3825.0,3862.5,3071.781005859375,64231800
2020-01-13,3862.5,3875.0,3825.0,3862.5,3071.781005859375,75399600
2020-01-14,3900.0,3900.0,3850.0,3875.0,3081.721923828125,104134400
2020-01-15,3875.0,3900.0,3800.0,3825.0,3041.957763671875,89795200
2020-01-16,3800.0,3837.5,3762.5,3775.0,3002.19384765625,145432200
2020-01-17,3787.5,3875.0,3762.5,3862.5,3071.781005859375,130500200
2020-01-20,3900.0,3900.0,3800.0,3812.5,3032.0166015625,24031800
2020-01-21,3875.0,3875.0,3812.5,3850.0,3061.83984375,39166600
2020-01-22,3875.0,3925.0,3862.5,3900.0,3101.603759765625,122175200
2020-01-23,3900.0,3912.5,3850.0,3887.5,3091.662841796875,83127800
2020-01-24,3912.5,4000.0,3862.5,3962.5,3151.309326171875,154702000
2020-01-27,3975.0,3987.5,3850.0,3862.5,3071.781005859375,98280000
2020-01-28,3825.0,3912.5,3800.0,3875.0,3081.721923828125,69349600
2020-01-29,3912.5,3962.5,3887.5,3900.0,3101.603759765625,109661000
2020-01-30,3900.0,3912.5,3800.0,3825.0,3041.957763671875,85395600
2020-01-31,3837.5,3850.0,3725.0,3775.0,3002.19384765625,157661000
2020-02-03,3700.0,3787.5,3675.0,3750.0,2982.3115234375,87271800
2020-02-04,3800.0,3837.5,3750.0,3762.5,2992.25244140625,138857400
2020-02-05,3800.0,3850.0,3775.0,3850.0,3061.83984375,130211200
2020-02-06,3900.0,3925.0,3837.5,3850.0,3061.83984375,111029400
2020-02-07,3837.5,3875.0,3837.5,3862.5,3071.781005859375,86438600
2020-02-10,3850.0,3875.0,3800.0,3862.5,3071.781005859375,78553800
2020-02-11,3862.5,3912.5,3837.5,3887.5,3091.662841796875,98520200
2020-02-12,3912.5,3950.0,3887.5,3900.0,3101.603759765625,104678800
2020-02-13,3912.5,3975.0,3900.0,3925.0,3121.486083984375,87904000
2020-02-14,3875.0,3925.0,3875.0,3912.5,3111.545166015625,41345200
2020-02-17,3925.0,3937.5,3900.0,3925.0,3121.486083984375,29816600
2020-02-18,3900.0,3925.0,3900.0,3912.5,3111.545166015625,65442000
2020-02-19,3925.0,3975.0,3900.0,3975.0,3161.25,121614200
2020-02-20,4012.5,4025.0,3962.5,4000.0,3181.13232421875,114537600
2020-02-21,3975.0,4000.0,3912.5,3950.0,3141.368408203125,91798000
2020-02-24,3900.0,3912.5,3825.0,3887.5,3091.662841796875,128768800
2020-02-25,3887.5,3950.0,3850.0,3900.0,3101.603759765625,105951800
2020-02-26,3875.0,3875.0,3825.0,3825.0,3041.957763671875,198171000
2020-02-27,3825.0,3850.0,3625.0,3675.0,2922.665283203125,223088600
2020-02-28,3375.0,3637.5,3275.0,3637.5,3038.93505859375,188868200
2020-03-02,3575.0,3625.0,3475.0,3475.0,2903.175048828125,101550200
2020-03-03,3550.0,3675.0,3512.5,3600.0,3007.605712890625,96445200
2020-03-04,3625.0,3750.0,3612.5,3737.5,3122.479736328125,92555400
2020-03-05,3775.0,3825.0,3750.0,3800.0,3174.695068359375,104748600
2020-03-06,3700.0,3700.0,3612.5,3625.0,3028.491943359375,72311200
2020-03-09,3500.0,3500.0,3287.5,3287.5,2746.529052734375,113132400
2020-03-10,3325.0,3500.0,3325.0,3437.5,2871.845947265625,114052000
2020-03-11,3462.5,3525.0,3312.5,3412.5,2850.959716796875,97168800
